"","HZ","p_cm","expert","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","score_log","score_bri"
"3928","KATWA",">=6",8,0.3,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-0.356674943795875,0.3
"3929","KATWA",">=6",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"3930","KATWA",">=6",11,0.1,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-0.105360515546715,0.1
"3931","KATWA",">=6",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-1.00000008279037e-10,0
"3932","KATWA",">=6",14,0.15,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-0.162518929380128,0.15
"3933","KAYNA",">=10",3,0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-1.00000008279037e-10,0
"3934","KAYNA",">=10",2,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"3935","KAYNA",">=10",12,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"3936","KAYNA",">=10",1,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"3937","KAYNA",">=10",4,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"3938","KAYNA",">=10",5,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"3939","KAYNA",">=10",8,0,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-1.00000008279037e-10,0
"3940","KAYNA",">=10",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"3941","KAYNA",">=10",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"3942","KAYNA",">=10",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-1.00000008279037e-10,0
"3943","KAYNA",">=10",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.00000008279037e-10,0
"3944","KAYNA",">=2",12,0.6,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.916290731624155,0.6
"3945","KAYNA",">=2",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"3946","KAYNA",">=2",2,0.25,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.287682072318448,0.25
"3947","KAYNA",">=2",1,0.1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.105360515546715,0.1
"3948","KAYNA",">=2",14,1,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-23.0258508472001,1
"3949","KAYNA",">=2",5,0.1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.105360515546715,0.1
"3950","KAYNA",">=2",8,0.25,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-0.287682072318448,0.25
"3951","KAYNA",">=2",11,0.25,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-0.287682072318448,0.25
"3952","KAYNA",">=2",4,0.2,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.22314355118921,0.2
"3953","KAYNA",">=2",3,0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-1.00000008279037e-10,0
"3954","KAYNA",">=2",13,0.4,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-0.510825623599324,0.4
"3955","KAYNA",">=20",3,0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-1.00000008279037e-10,0
"3956","KAYNA",">=20",2,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"3957","KAYNA",">=20",12,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"3958","KAYNA",">=20",1,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"3959","KAYNA",">=20",4,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"3960","KAYNA",">=20",5,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"3961","KAYNA",">=20",8,0,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-1.00000008279037e-10,0
"3962","KAYNA",">=20",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"3963","KAYNA",">=20",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"3964","KAYNA",">=20",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-1.00000008279037e-10,0
"3965","KAYNA",">=20",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.00000008279037e-10,0
"3966","KAYNA",">=6",3,0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-1.00000008279037e-10,0
"3967","KAYNA",">=6",2,0.05,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.0512932942822874,0.05
"3968","KAYNA",">=6",12,0.05,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.0512932942822874,0.05
"3969","KAYNA",">=6",1,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"3970","KAYNA",">=6",4,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"3971","KAYNA",">=6",5,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"3972","KAYNA",">=6",8,0,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-1.00000008279037e-10,0
"3973","KAYNA",">=6",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"3974","KAYNA",">=6",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"3975","KAYNA",">=6",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-1.00000008279037e-10,0
"3976","KAYNA",">=6",14,0.2,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-0.22314355118921,0.2
"3977","MABALAKO",">=10",3,1,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-23.0258508472001,1
"3978","MABALAKO",">=10",2,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"3979","MABALAKO",">=10",12,0.2,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.22314355118921,0.2
"3980","MABALAKO",">=10",1,0.3,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.356674943795875,0.3
"3981","MABALAKO",">=10",4,0.9,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-2.30258509199405,0.9
"3982","MABALAKO",">=10",5,1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-23.0258508472001,1
"3983","MABALAKO",">=10",8,0.65,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-1.04982212421296,0.65
"3984","MABALAKO",">=10",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"3985","MABALAKO",">=10",11,1,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-23.0258508472001,1
"3986","MABALAKO",">=10",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-1.00000008279037e-10,0
"3987","MABALAKO",">=10",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.00000008279037e-10,0
"3988","MABALAKO",">=2",13,0.8,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-1.6094379119341,0.8
"3989","MABALAKO",">=2",12,1,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-23.0258508472001,1
"3990","MABALAKO",">=2",14,0.85,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.89711998421921,0.85
"3991","MABALAKO",">=2",4,1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-23.0258508472001,1
"3992","MABALAKO",">=2",1,0.95,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-2.99573227155399,0.95
"3993","MABALAKO",">=2",8,0.95,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-2.99573227155399,0.95
"3994","MABALAKO",">=2",5,1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-23.0258508472001,1
"3995","MABALAKO",">=2",9,0.7,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.2039728039926,0.7
"3996","MABALAKO",">=2",3,1,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-23.0258508472001,1
"3997","MABALAKO",">=2",11,1,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-23.0258508472001,1
"3998","MABALAKO",">=2",2,1,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-23.0258508472001,1
"3999","MABALAKO",">=20",3,0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-1.00000008279037e-10,0
"4000","MABALAKO",">=20",2,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"4001","MABALAKO",">=20",12,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"4002","MABALAKO",">=20",1,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"4003","MABALAKO",">=20",4,0.05,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.0512932942822874,0.05
"4004","MABALAKO",">=20",5,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"4005","MABALAKO",">=20",8,0.15,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-0.162518929380128,0.15
"4006","MABALAKO",">=20",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4007","MABALAKO",">=20",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4008","MABALAKO",">=20",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-1.00000008279037e-10,0
"4009","MABALAKO",">=20",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.00000008279037e-10,0
"4010","MABALAKO",">=6",3,1,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-23.0258508472001,1
"4011","MABALAKO",">=6",2,0.15,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.162518929380128,0.15
"4012","MABALAKO",">=6",12,0.6,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.916290731624155,0.6
"4013","MABALAKO",">=6",1,0.7,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.2039728039926,0.7
"4014","MABALAKO",">=6",4,1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-23.0258508472001,1
"4015","MABALAKO",">=6",5,1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-23.0258508472001,1
"4016","MABALAKO",">=6",8,0.85,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-1.89711998421921,0.85
"4017","MABALAKO",">=6",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4018","MABALAKO",">=6",11,1,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-23.0258508472001,1
"4019","MABALAKO",">=6",13,0.2,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-0.22314355118921,0.2
"4020","MABALAKO",">=6",14,0.1,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-0.105360515546715,0.1
"4021","MAMBASA",">=10",3,0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-1.00000008279037e-10,0
"4022","MAMBASA",">=10",2,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"4023","MAMBASA",">=10",12,0.05,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.0512932942822874,0.05
"4024","MAMBASA",">=10",1,0.1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.105360515546715,0.1
"4025","MAMBASA",">=10",4,0.35,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.430782915938608,0.35
"4026","MAMBASA",">=10",5,0.4,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.510825623599324,0.4
"4027","MAMBASA",">=10",8,0.1,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-0.105360515546715,0.1
"4028","MAMBASA",">=10",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4029","MAMBASA",">=10",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4030","MAMBASA",">=10",13,0.3,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-0.356674943795875,0.3
"4031","MAMBASA",">=10",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.00000008279037e-10,0
"4032","MAMBASA",">=2",4,0.95,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-2.99573227155399,0.95
"4033","MAMBASA",">=2",1,0.9,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-2.30258509199405,0.9
"4034","MAMBASA",">=2",12,0.95,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-2.99573227155399,0.95
"4035","MAMBASA",">=2",2,0.9,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-2.30258509199405,0.9
"4036","MAMBASA",">=2",9,0.65,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.04982212421296,0.65
"4037","MAMBASA",">=2",11,0.5,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-0.693147180359945,0.5
"4038","MAMBASA",">=2",3,0.4,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-0.510825623599324,0.4
"4039","MAMBASA",">=2",14,0.4,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-0.510825623599324,0.4
"4040","MAMBASA",">=2",13,1,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-23.0258508472001,1
"4041","MAMBASA",">=2",8,0.65,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-1.04982212421296,0.65
"4042","MAMBASA",">=2",5,0.95,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-2.99573227155399,0.95
"4043","MAMBASA",">=20",3,0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-1.00000008279037e-10,0
"4044","MAMBASA",">=20",2,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"4045","MAMBASA",">=20",12,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"4046","MAMBASA",">=20",1,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"4047","MAMBASA",">=20",4,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"4048","MAMBASA",">=20",5,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"4049","MAMBASA",">=20",8,0,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-1.00000008279037e-10,0
"4050","MAMBASA",">=20",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4051","MAMBASA",">=20",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4052","MAMBASA",">=20",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-1.00000008279037e-10,0
"4053","MAMBASA",">=20",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.00000008279037e-10,0
"4054","MAMBASA",">=6",3,0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-1.00000008279037e-10,0
"4055","MAMBASA",">=6",2,0.1,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.105360515546715,0.1
"4056","MAMBASA",">=6",12,0.4,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.510825623599324,0.4
"4057","MAMBASA",">=6",1,0.45,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.597837000573802,0.45
"4058","MAMBASA",">=6",4,0.7,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.2039728039926,0.7
"4059","MAMBASA",">=6",5,0.8,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.6094379119341,0.8
"4060","MAMBASA",">=6",8,0.3,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-0.356674943795875,0.3
"4061","MAMBASA",">=6",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4062","MAMBASA",">=6",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4063","MAMBASA",">=6",13,0.85,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-1.89711998421921,0.85
"4064","MAMBASA",">=6",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.00000008279037e-10,0
"4065","MANDIMA",">=10",3,0.85,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-1.89711998421921,0.85
"4066","MANDIMA",">=10",2,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"4067","MANDIMA",">=10",12,0.1,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.105360515546715,0.1
"4068","MANDIMA",">=10",1,0.1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.105360515546715,0.1
"4069","MANDIMA",">=10",4,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"4070","MANDIMA",">=10",5,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"4071","MANDIMA",">=10",8,0.2,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-0.22314355118921,0.2
"4072","MANDIMA",">=10",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4073","MANDIMA",">=10",11,0.05,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-0.0512932942822874,0.05
"4074","MANDIMA",">=10",13,0.05,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-0.0512932942822874,0.05
"4075","MANDIMA",">=10",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.00000008279037e-10,0
"4076","MANDIMA",">=2",8,0.65,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-1.04982212421296,0.65
"4077","MANDIMA",">=2",14,0.85,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.89711998421921,0.85
"4078","MANDIMA",">=2",4,0.6,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.916290731624155,0.6
"4079","MANDIMA",">=2",11,1,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-23.0258508472001,1
"4080","MANDIMA",">=2",5,0.55,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.798507695995549,0.55
"4081","MANDIMA",">=2",13,0.9,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-2.30258509199405,0.9
"4082","MANDIMA",">=2",1,0.9,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-2.30258509199405,0.9
"4083","MANDIMA",">=2",12,0.7,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.2039728039926,0.7
"4084","MANDIMA",">=2",3,1,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-23.0258508472001,1
"4085","MANDIMA",">=2",2,0.8,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.6094379119341,0.8
"4086","MANDIMA",">=2",9,0.65,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.04982212421296,0.65
"4087","MANDIMA",">=20",3,0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-1.00000008279037e-10,0
"4088","MANDIMA",">=20",2,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"4089","MANDIMA",">=20",12,0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-1.00000008279037e-10,0
"4090","MANDIMA",">=20",1,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"4091","MANDIMA",">=20",4,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"4092","MANDIMA",">=20",5,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"4093","MANDIMA",">=20",8,0,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-1.00000008279037e-10,0
"4094","MANDIMA",">=20",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4095","MANDIMA",">=20",11,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4096","MANDIMA",">=20",13,0,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-1.00000008279037e-10,0
"4097","MANDIMA",">=20",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.00000008279037e-10,0
"4098","MANDIMA",">=6",3,1,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-23.0258508472001,1
"4099","MANDIMA",">=6",2,0.1,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.105360515546715,0.1
"4100","MANDIMA",">=6",12,0.3,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,-0.356674943795875,0.3
"4101","MANDIMA",">=6",1,0.45,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.597837000573802,0.45
"4102","MANDIMA",">=6",4,0.4,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-0.510825623599324,0.4
"4103","MANDIMA",">=6",5,0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,-1.00000008279037e-10,0
"4104","MANDIMA",">=6",8,0.4,2020-01-21,2020-02-29,2020-02-01,11,39,"February_2020","expert",0,-0.510825623599324,0.4
"4105","MANDIMA",">=6",9,0,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-1.00000008279037e-10,0
"4106","MANDIMA",">=6",11,0.5,2020-01-22,2020-02-29,2020-02-01,10,38,"February_2020","expert",0,-0.693147180359945,0.5
"4107","MANDIMA",">=6",13,0.55,2020-01-24,2020-02-29,2020-02-01,8,36,"February_2020","expert",0,-0.798507695995549,0.55
"4108","MANDIMA",">=6",14,0,2020-01-28,2020-02-29,2020-02-01,4,32,"February_2020","expert",0,-1.00000008279037e-10,0
"4109","MUSIENENE",">=10",3,0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,-1.00000008279037e-10,0
