"","expert","HZ","p_cm","p_cm_val","expert_date","horizon_end_date","horizon_start_date","delay","total_horizon","month","type","reported_cases","institution","last.in.field","experience.ide","score_bri","score_log"
"1881",2,"BUNIA",">=10",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1882",2,"BUNIA",">=2",0.25,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.25,-0.287682072318448
"1883",2,"BUNIA",">=20",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1884",2,"BUNIA",">=6",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1885",2,"BUTEMBO",">=10",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1886",2,"BUTEMBO",">=2",1,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",1,-23.0258508472001
"1887",2,"BUTEMBO",">=20",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1888",2,"BUTEMBO",">=6",0.25,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.25,-0.287682072318448
"1889",2,"GOMA",">=10",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1890",2,"GOMA",">=2",0.15,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.15,-0.162518929380128
"1891",2,"GOMA",">=20",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1892",2,"GOMA",">=6",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1893",2,"KALUNGUTA",">=10",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1894",2,"KALUNGUTA",">=2",1,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",1,-23.0258508472001
"1895",2,"KALUNGUTA",">=20",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1896",2,"KALUNGUTA",">=6",0.35,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.35,-0.430782915938608
"1897",2,"KATWA",">=10",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1898",2,"KATWA",">=2",1,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",1,-23.0258508472001
"1899",2,"KATWA",">=20",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1900",2,"KATWA",">=6",0.05,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.05,-0.0512932942822874
"1901",2,"KAYNA",">=10",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1902",2,"KAYNA",">=2",0.25,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.25,-0.287682072318448
"1903",2,"KAYNA",">=20",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1904",2,"KAYNA",">=6",0.05,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.05,-0.0512932942822874
"1905",2,"MABALAKO",">=10",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1906",2,"MABALAKO",">=2",1,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",1,-23.0258508472001
"1907",2,"MABALAKO",">=20",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1908",2,"MABALAKO",">=6",0.15,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.15,-0.162518929380128
"1909",2,"MAMBASA",">=10",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1910",2,"MAMBASA",">=2",0.9,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.9,-2.30258509199405
"1911",2,"MAMBASA",">=20",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1912",2,"MAMBASA",">=6",0.1,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.1,-0.105360515546715
"1913",2,"MANDIMA",">=10",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1914",2,"MANDIMA",">=2",0.8,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.8,-1.6094379119341
"1915",2,"MANDIMA",">=20",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1916",2,"MANDIMA",">=6",0.1,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.1,-0.105360515546715
"1917",2,"MUSIENENE",">=10",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1918",2,"MUSIENENE",">=2",0.65,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.65,-1.04982212421296
"1919",2,"MUSIENENE",">=20",0,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0,-1.00000008279037e-10
"1920",2,"MUSIENENE",">=6",0.05,2020-01-16,2020-02-29,2020-02-01,16,44,"February_2020","expert",0,"WHO","<2 weeks ago",">5 years",0.05,-0.0512932942822874
"1921",3,"BENI",">=10",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1922",3,"BENI",">=2",0.7,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",1,"WHO",">2 weeks ago",">5 years",0.3,-0.35667494408159
"1923",3,"BENI",">=20",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1924",3,"BENI",">=6",0.05,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",1,"WHO",">2 weeks ago",">5 years",0.95,-2.99573227555399
"1925",3,"BUNIA",">=10",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1926",3,"BUNIA",">=2",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1927",3,"BUNIA",">=20",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1928",3,"BUNIA",">=6",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1929",3,"BUTEMBO",">=10",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1930",3,"BUTEMBO",">=2",0.35,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0.35,-0.430782915938608
"1931",3,"BUTEMBO",">=20",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1932",3,"BUTEMBO",">=6",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1933",3,"GOMA",">=10",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1934",3,"GOMA",">=2",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1935",3,"GOMA",">=20",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1936",3,"GOMA",">=6",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1937",3,"KALUNGUTA",">=10",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1938",3,"KALUNGUTA",">=2",0.45,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0.45,-0.597837000573802
"1939",3,"KALUNGUTA",">=20",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1940",3,"KALUNGUTA",">=6",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1941",3,"KATWA",">=10",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1942",3,"KATWA",">=2",0.45,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0.45,-0.597837000573802
"1943",3,"KATWA",">=20",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1944",3,"KATWA",">=6",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1945",3,"KAYNA",">=10",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1946",3,"KAYNA",">=2",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1947",3,"KAYNA",">=20",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1948",3,"KAYNA",">=6",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1949",3,"MABALAKO",">=10",1,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",1,-23.0258508472001
"1950",3,"MABALAKO",">=2",1,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",1,-23.0258508472001
"1951",3,"MABALAKO",">=20",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1952",3,"MABALAKO",">=6",1,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",1,-23.0258508472001
"1953",3,"MAMBASA",">=10",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1954",3,"MAMBASA",">=2",0.4,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0.4,-0.510825623599324
"1955",3,"MAMBASA",">=20",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1956",3,"MAMBASA",">=6",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1957",3,"MANDIMA",">=10",0.85,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0.85,-1.89711998421921
"1958",3,"MANDIMA",">=2",1,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",1,-23.0258508472001
"1959",3,"MANDIMA",">=20",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1960",3,"MANDIMA",">=6",1,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",1,-23.0258508472001
"1961",3,"MUSIENENE",">=10",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1962",3,"MUSIENENE",">=2",0.15,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0.15,-0.162518929380128
"1963",3,"MUSIENENE",">=20",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1964",3,"MUSIENENE",">=6",0,2020-01-15,2020-02-29,2020-02-01,17,45,"February_2020","expert",0,"WHO",">2 weeks ago",">5 years",0,-1.00000008279037e-10
"1965",4,"BENI",">=10",0.3,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.3,-0.356674943795875
"1966",4,"BENI",">=2",0.95,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",1,"WHO","never",">5 years",0.05,-0.0512932944928137
"1967",4,"BENI",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1968",4,"BENI",">=6",0.65,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",1,"WHO","never",">5 years",0.35,-0.4307829162463
"1969",4,"BUNIA",">=10",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1970",4,"BUNIA",">=2",0.35,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.35,-0.430782915938608
"1971",4,"BUNIA",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1972",4,"BUNIA",">=6",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1973",4,"BUTEMBO",">=10",0.2,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.2,-0.22314355118921
"1974",4,"BUTEMBO",">=2",0.95,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.95,-2.99573227155399
"1975",4,"BUTEMBO",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1976",4,"BUTEMBO",">=6",0.75,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.75,-1.38629436071989
"1977",4,"GOMA",">=10",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1978",4,"GOMA",">=2",0.1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.1,-0.105360515546715
"1979",4,"GOMA",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1980",4,"GOMA",">=6",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1981",4,"KALUNGUTA",">=10",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1982",4,"KALUNGUTA",">=2",0.75,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.75,-1.38629436071989
"1983",4,"KALUNGUTA",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1984",4,"KALUNGUTA",">=6",0.15,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.15,-0.162518929380128
"1985",4,"KATWA",">=10",0.2,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.2,-0.22314355118921
"1986",4,"KATWA",">=2",0.95,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.95,-2.99573227155399
"1987",4,"KATWA",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1988",4,"KATWA",">=6",0.65,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.65,-1.04982212421296
"1989",4,"KAYNA",">=10",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1990",4,"KAYNA",">=2",0.2,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.2,-0.22314355118921
"1991",4,"KAYNA",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1992",4,"KAYNA",">=6",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"1993",4,"MABALAKO",">=10",0.9,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.9,-2.30258509199405
"1994",4,"MABALAKO",">=2",1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",1,-23.0258508472001
"1995",4,"MABALAKO",">=20",0.05,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.05,-0.0512932942822874
"1996",4,"MABALAKO",">=6",1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",1,-23.0258508472001
"1997",4,"MAMBASA",">=10",0.35,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.35,-0.430782915938608
"1998",4,"MAMBASA",">=2",0.95,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.95,-2.99573227155399
"1999",4,"MAMBASA",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"2000",4,"MAMBASA",">=6",0.7,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.7,-1.2039728039926
"2001",4,"MANDIMA",">=10",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"2002",4,"MANDIMA",">=2",0.6,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.6,-0.916290731624155
"2003",4,"MANDIMA",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"2004",4,"MANDIMA",">=6",0.4,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.4,-0.510825623599324
"2005",4,"MUSIENENE",">=10",0.25,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.25,-0.287682072318448
"2006",4,"MUSIENENE",">=2",0.75,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.75,-1.38629436071989
"2007",4,"MUSIENENE",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0,-1.00000008279037e-10
"2008",4,"MUSIENENE",">=6",0.55,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO","never",">5 years",0.55,-0.798507695995549
"2009",5,"BENI",">=10",0.65,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0.65,-1.04982212421296
"2010",5,"BENI",">=2",1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",1,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2011",5,"BENI",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2012",5,"BENI",">=6",1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",1,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2013",5,"BUNIA",">=10",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2014",5,"BUNIA",">=2",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2015",5,"BUNIA",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2016",5,"BUNIA",">=6",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2017",5,"BUTEMBO",">=10",0.15,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0.15,-0.162518929380128
"2018",5,"BUTEMBO",">=2",1,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",1,-23.0258508472001
"2019",5,"BUTEMBO",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2020",5,"BUTEMBO",">=6",0.75,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0.75,-1.38629436071989
"2021",5,"GOMA",">=10",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2022",5,"GOMA",">=2",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2023",5,"GOMA",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2024",5,"GOMA",">=6",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2025",5,"KALUNGUTA",">=10",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2026",5,"KALUNGUTA",">=2",0.85,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0.85,-1.89711998421921
"2027",5,"KALUNGUTA",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2028",5,"KALUNGUTA",">=6",0.3,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0.3,-0.356674943795875
"2029",5,"KATWA",">=10",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
"2030",5,"KATWA",">=2",0.85,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0.85,-1.89711998421921
"2031",5,"KATWA",">=20",0,2020-01-17,2020-02-29,2020-02-01,15,43,"February_2020","expert",0,"WHO",">2 weeks ago","<5 years",0,-1.00000008279037e-10
